articleid,dataset,questionid,question,system,answer,annotationid,correct_label,complete_label,feedback,ebr_raw,ebr_num,workerid
1398,inq,3,why are there shortages?,text-davinci-003_few_shot,"Fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. One convoy reached the area late last week, but U.N. officials said they need daily deliveries to ensure people have enough to eat.",2,correct,complete,The question is answered sufficiently,100,100,5
1398,inq,3,why are there shortages?,text-davinci-003_few_shot,"Fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. One convoy reached the area late last week, but U.N. officials said they need daily deliveries to ensure people have enough to eat.",3,correct,complete,The aid is being blocked which is why there is a shortage.,100,100,3
1398,inq,3,why are there shortages?,text-davinci-003_few_shot,"Fighting in northwest Bosnia and stubborn opposition by besieging forces have allowed only a trickle of the aid the area need. One convoy reached the area late last week, but U.N. officials said they need daily deliveries to ensure people have enough to eat.",4,correct,missing_minor,The machine response answered the question correctly but missed some relevant information. It would be important to include that aid shipments were being actively blocked by opposition forces as indicated on line 8.,Score: 85,85,0
1398,inq,3,why are there shortages?,text-davinci-003_zero_shot,"The shortages are due to fighting in northwest Bosnia and stubborn opposition by besieging forces, which have only allowed a trickle of aid to reach the area.",0,correct,complete,"The answer is relevant, answers the question and is consistent with the document",100,100,2
1398,inq,3,why are there shortages?,text-davinci-003_zero_shot,"The shortages are due to fighting in northwest Bosnia and stubborn opposition by besieging forces, which have only allowed a trickle of aid to reach the area.",1,correct,complete,The answer is correct and complete.,100,100,3
1398,inq,3,why are there shortages?,text-davinci-003_zero_shot,"The shortages are due to fighting in northwest Bosnia and stubborn opposition by besieging forces, which have only allowed a trickle of aid to reach the area.",2,correct,complete,This machine response is marked as correct and mentioning all relevant information from the document. ,100,100,1
1398,inq,3,why are there shortages?,text-davinci-003_zero_shot,"The shortages are due to fighting in northwest Bosnia and stubborn opposition by besieging forces, which have only allowed a trickle of aid to reach the area.",3,correct,complete,The shortages is due to the ongoing fight in the region and the inability for aids to get through to them,100,100,7
1398,inq,3,why are there shortages?,text-davinci-003_zero_shot,"The shortages are due to fighting in northwest Bosnia and stubborn opposition by besieging forces, which have only allowed a trickle of aid to reach the area.",4,correct,complete,This is a valid answer,90,90,5
1398,inq,4,which new route?,davinci,The United Nations High Commissioner for Refugees (UNHCR) planned to try that route Tuesday.,0,irrelevant,missing_major,The new route is to try to reach the Bihac area from Bosnian Serb-held territory to the east.,30,30,7
1398,inq,4,which new route?,davinci,The United Nations High Commissioner for Refugees (UNHCR) planned to try that route Tuesday.,1,irrelevant,missing_all,United Nations could try to reach the Bihac area from Bosnian Serb-held territory to the east.,0,0,3
1398,inq,4,which new route?,davinci,The United Nations High Commissioner for Refugees (UNHCR) planned to try that route Tuesday.,2,irrelevant,missing_major,"The response is taken from the document but not really relevant, and misses important info",Score: 20,20,2
1398,inq,4,which new route?,davinci,The United Nations High Commissioner for Refugees (UNHCR) planned to try that route Tuesday.,3,correct,complete,No more information can be taken from the article,0,0,5
1398,inq,4,which new route?,davinci,The United Nations High Commissioner for Refugees (UNHCR) planned to try that route Tuesday.,4,irrelevant,missing_all,Sentence 9 mentions what the new route is.,0,0,7
1398,inq,4,which new route?,gpt4,The article does not specify the exact new route that the United Nations said it would try in order to reach the famished northwest.,0,irrelevant,missing_all,"This response incorrectly states that the information is not in the document, but the new route is stated in sentence 9 in the document.",0,0,1
1398,inq,4,which new route?,gpt4,The article does not specify the exact new route that the United Nations said it would try in order to reach the famished northwest.,1,irrelevant,missing_all,The new route that will be tried will be through the Bosnian Serb-held territory to the east,0,0,7
1398,inq,4,which new route?,gpt4,The article does not specify the exact new route that the United Nations said it would try in order to reach the famished northwest.,2,irrelevant,missing_all,The article does provide relevant info which the response misses,0,0,2
1398,inq,4,which new route?,gpt4,The article does not specify the exact new route that the United Nations said it would try in order to reach the famished northwest.,3,irrelevant,missing_all,United Nations could try to reach the Bihac area from Bosnian Serb-held territory to the east.,0,0,3
1398,inq,4,which new route?,gpt4,The article does not specify the exact new route that the United Nations said it would try in order to reach the famished northwest.,4,correct,complete,This question asked for outside information,0,0,5
1398,inq,4,which new route?,text-davinci-003_few_shot,The United Nations announced that Bosnian Serbs and their government foes had agreed that the United Nations could try to reach the Bihac area from Bosnian Serb-held territory to the east.,0,correct,complete,"Sentence 1 talked about an attempt to pass a new route, and sentence 9 specifies the route the United Nations would take. ",Score: 100,100,7
