articleid,dataset,questionid,question,system,answer,annotationid,correct_label,complete_label,feedback,ebr_raw,ebr_num,workerid,split
1389,inq,1,why is the food situation extremely critical?,davinci,The food situation is extremely critical because the Bosnian government army has been unable to break the siege of the Bihac pocket.,4,irrelevant,missing_all,The document does not make mention of the army directly in the manner described but rather mentions in sentence 2 heavy fighting and intransigence have prevented regular convoys to civilians who are totally dependent on them. ,0,0.0,6,train
1389,inq,1,why is the food situation extremely critical?,gpt4,"The food situation is extremely critical because heavy fighting in the Bihac pocket and intransigence by besieging forces have prevented the U.N. aid agency from sending regular convoys to civilians, who are now totally dependent on outside aid.",0,correct,complete,Sentence 2 confirms the machine response. ,100,100.0,7,train
1389,inq,1,why is the food situation extremely critical?,gpt4,"The food situation is extremely critical because heavy fighting in the Bihac pocket and intransigence by besieging forces have prevented the U.N. aid agency from sending regular convoys to civilians, who are now totally dependent on outside aid.",1,correct,complete,This machine response is marked as correct and mentioning all relevant information from the document.,100,100.0,1,train
1389,inq,1,why is the food situation extremely critical?,gpt4,"The food situation is extremely critical because heavy fighting in the Bihac pocket and intransigence by besieging forces have prevented the U.N. aid agency from sending regular convoys to civilians, who are now totally dependent on outside aid.",2,correct,complete,The answer is fully supported by doc. sentence 2.,100,100.0,6,train
1389,inq,1,why is the food situation extremely critical?,gpt4,"The food situation is extremely critical because heavy fighting in the Bihac pocket and intransigence by besieging forces have prevented the U.N. aid agency from sending regular convoys to civilians, who are now totally dependent on outside aid.",3,correct,complete,This is a valid and sufficient answer,100,100.0,5,train
1389,inq,1,why is the food situation extremely critical?,gpt4,"The food situation is extremely critical because heavy fighting in the Bihac pocket and intransigence by besieging forces have prevented the U.N. aid agency from sending regular convoys to civilians, who are now totally dependent on outside aid.",4,correct,complete,The answer is correct and complete.,100,100.0,3,train
1389,inq,1,why is the food situation extremely critical?,text-davinci-003_few_shot,Heavy fighting in the so-called Bihac pocket and intransigence by besieging forces have prevented the U.N. aid agency from sending regular convoys to civilians now totally dependent on outside aid.,0,correct,complete,The question is answered sufficiently,100,100.0,5,train
1389,inq,1,why is the food situation extremely critical?,text-davinci-003_few_shot,Heavy fighting in the so-called Bihac pocket and intransigence by besieging forces have prevented the U.N. aid agency from sending regular convoys to civilians now totally dependent on outside aid.,1,correct,complete,"Sentence 2 backs up the machine response, and the fight has prevented aids from getting to the people",100,100.0,7,train
1389,inq,1,why is the food situation extremely critical?,text-davinci-003_few_shot,Heavy fighting in the so-called Bihac pocket and intransigence by besieging forces have prevented the U.N. aid agency from sending regular convoys to civilians now totally dependent on outside aid.,2,correct,complete,The answer appropriately uses sentence 2 of the document to answer the question.,100,100.0,6,train
1389,inq,1,why is the food situation extremely critical?,text-davinci-003_few_shot,Heavy fighting in the so-called Bihac pocket and intransigence by besieging forces have prevented the U.N. aid agency from sending regular convoys to civilians now totally dependent on outside aid.,3,correct,complete,The answer explains why the food situation is extremely critical.,100,100.0,3,train
1389,inq,1,why is the food situation extremely critical?,text-davinci-003_few_shot,Heavy fighting in the so-called Bihac pocket and intransigence by besieging forces have prevented the U.N. aid agency from sending regular convoys to civilians now totally dependent on outside aid.,4,correct,complete,The question is answered sufficiently,100,100.0,5,train
1389,inq,1,why is the food situation extremely critical?,text-davinci-003_zero_shot,"The food situation is extremely critical in the so-called Bihac pocket in northwestern Bosnia due to heavy fighting in the area and intransigence by besieging forces, which have prevented the U.N. aid agency from sending regular convoys to civilians now totally dependent on outside aid. As a result, starvation is now a real possibility.",0,correct,complete,This machine response is marked as correct and mentioning all relevant information from the document.,100,100.0,1,train
1389,inq,1,why is the food situation extremely critical?,text-davinci-003_zero_shot,"The food situation is extremely critical in the so-called Bihac pocket in northwestern Bosnia due to heavy fighting in the area and intransigence by besieging forces, which have prevented the U.N. aid agency from sending regular convoys to civilians now totally dependent on outside aid. As a result, starvation is now a real possibility.",1,correct,complete,Sentence 2 and 3 affirms the machine response.,100,100.0,7,train
